Parametr,Wartość,Najlepszy R^2,Średni R^2,Najlepszy Loss,Średni Loss,Najlepsze MAE,Średnie MAE,Najlepsze MAPE,Średnie MAPE
F_aktywacji,relu,0.7671836903817109,0.7538386056022356,640.7020874023438,660.66025390625,19.265926361083984,19.751797103881835,17.34221649169922,18.222898483276367
F_aktywacji,leaky_relu,0.7116086836000408,0.6942669632881489,768.578125,812.6335327148438,21.567289352416992,21.975628280639647,20.906593322753906,21.0973258972168
F_aktywacji,swish,0.7670530906649129,0.7416129385515843,638.1826782226562,703.344873046875,19.67314910888672,20.38385429382324,18.49582862854004,18.924475479125977
F_aktywacji,tanh,0.8058697694420688,0.796843597695789,542.8362426757812,561.0537963867188,18.137859344482422,18.246236419677736,16.755605697631836,16.999191665649413
